"Quarter,Quarter Label,Economy,Economy Label,Flow,Flow Label,""Growth rate, year-on-year"",""Growth rate, year-on-year Footnote"",Growth rate (over previous period),Growth rate (over previous period) Footnote,Volume Index (2005=100),Volume Index (2005=100) Footnote,""Volume Index, seasonally adjusted (2005=100)"",""Volume Index, seasonally adjusted (2005=100) Footnote"""
"2005Q01,""Q1 2005"",0000,""World"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",0000,""World"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",008,""Albania"",01,""Imports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",008,""Albania"",02,""Exports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",012,""Algeria"",01,""Imports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",012,""Algeria"",02,""Exports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",032,""Argentina"",01,""Imports"",,,,,100,,,"
"2005Q01,""Q1 2005"",032,""Argentina"",02,""Exports"",,,,,100,,,"
"2005Q01,""Q1 2005"",036,""Australia"",01,""Imports"",,,,,100,,,"
"2005Q01,""Q1 2005"",036,""Australia"",02,""Exports"",,,,,100,,,"
"2005Q01,""Q1 2005"",040,""Austria"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",040,""Austria"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",048,""Bahrain"",01,""Imports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",048,""Bahrain"",02,""Exports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",050,""Bangladesh"",01,""Imports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",050,""Bangladesh"",02,""Exports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",051,""Armenia"",01,""Imports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",051,""Armenia"",02,""Exports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",056,""Belgium"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",056,""Belgium"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",068,""Bolivia (Plurinational State of)"",01,""Imports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",068,""Bolivia (Plurinational State of)"",02,""Exports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",076,""Brazil"",01,""Imports"",,,,,100,,,"
"2005Q01,""Q1 2005"",076,""Brazil"",02,""Exports"",,,,,100,,,"
"2005Q01,""Q1 2005"",100,""Bulgaria"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",100,""Bulgaria"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",1100,""Developed economies"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",1100,""Developed economies"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",112,""Belarus"",01,""Imports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",112,""Belarus"",02,""Exports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",1120,""Developed economies: America"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",1120,""Developed economies: America"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",1130,""Developed economies: Asia"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",1130,""Developed economies: Asia"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",1140,""Developed economies: Europe"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",1140,""Developed economies: Europe"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",1150,""Developed economies: Oceania"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",1150,""Developed economies: Oceania"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",1200,""Developing economies"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",1200,""Developing economies"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",1210,""Developing economies: Africa"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",1210,""Developing economies: Africa"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",1220,""Developing economies: America"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",1220,""Developing economies: America"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",1230,""Developing economies: Asia"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",1230,""Developing economies: Asia"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",124,""Canada"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",124,""Canada"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",1250,""Developing economies: Oceania"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",1250,""Developing economies: Oceania"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",1300,""Transition economies"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",1300,""Transition economies"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",144,""Sri Lanka"",01,""Imports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",144,""Sri Lanka"",02,""Exports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",152,""Chile"",01,""Imports"",,,,,100,,,"
"2005Q01,""Q1 2005"",152,""Chile"",02,""Exports"",,,,,100,,,"
"2005Q01,""Q1 2005"",156,""China"",01,""Imports"",,,,,100,,,"
"2005Q01,""Q1 2005"",156,""China"",02,""Exports"",,,,,100,,,"
"2005Q01,""Q1 2005"",158,""China, Taiwan Province of"",01,""Imports"",,,,,100,,,"
"2005Q01,""Q1 2005"",158,""China, Taiwan Province of"",02,""Exports"",,,,,100,,,"
"2005Q01,""Q1 2005"",170,""Colombia"",01,""Imports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",170,""Colombia"",02,""Exports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",188,""Costa Rica"",01,""Imports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",188,""Costa Rica"",02,""Exports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",191,""Croatia"",01,""Imports"",,,,,100,""Estimated"",100,"
"2005Q01,""Q1 2005"",191,""Croatia"",02,""Exports"",,,,,100,""Estimated"",100,"
"2005Q01,""Q1 2005"",196,""Cyprus"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",196,""Cyprus"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",203,""Czechia"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",203,""Czechia"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",208,""Denmark"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",208,""Denmark"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",214,""Dominican Republic"",01,""Imports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",214,""Dominican Republic"",02,""Exports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",2160,""Developing economies excluding China"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",2160,""Developing economies excluding China"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",218,""Ecuador"",01,""Imports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",218,""Ecuador"",02,""Exports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",222,""El Salvador"",01,""Imports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",222,""El Salvador"",02,""Exports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",233,""Estonia"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",233,""Estonia"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",246,""Finland"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",246,""Finland"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",251,""France"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",251,""France"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",276,""Germany"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",276,""Germany"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",300,""Greece"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",300,""Greece"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",320,""Guatemala"",01,""Imports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",320,""Guatemala"",02,""Exports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",3204,""FTAA (Free Trade Area of the Americas)"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",3204,""FTAA (Free Trade Area of the Americas)"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",3206,""NAFTA (North American Free Trade Agreement)"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",3206,""NAFTA (North American Free Trade Agreement)"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",3208,""MERCOSUR (Southern Common Market)"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",3208,""MERCOSUR (Southern Common Market)"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",3301,""ASEAN (Association of Southeast Asian Nations)"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",3301,""ASEAN (Association of Southeast Asian Nations)"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",340,""Honduras"",01,""Imports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",340,""Honduras"",02,""Exports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",3410,""EU28 (European Union 2013 … 2020)"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",3410,""EU28 (European Union 2013 … 2020)"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",3412,""European Union (2020 …)"",01,""Imports"",,,,,100,,,"
"2005Q01,""Q1 2005"",3412,""European Union (2020 …)"",02,""Exports"",,,,,100,,,"
"2005Q01,""Q1 2005"",344,""China, Hong Kong SAR"",01,""Imports"",,,,,100,""Data refer to domestic exports and retained imports."",100,""Estimated. Data refer to domestic exports and retained imports."""
"2005Q01,""Q1 2005"",344,""China, Hong Kong SAR"",02,""Exports"",,,,,100,""Data refer to domestic exports and retained imports."",100,""Data refer to domestic exports and retained imports."""
"2005Q01,""Q1 2005"",348,""Hungary"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",348,""Hungary"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",352,""Iceland"",01,""Imports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",352,""Iceland"",02,""Exports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",356,""India"",01,""Imports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",356,""India"",02,""Exports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",360,""Indonesia"",01,""Imports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",360,""Indonesia"",02,""Exports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",364,""Iran (Islamic Republic of)"",01,""Imports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",364,""Iran (Islamic Republic of)"",02,""Exports"",,,,,100,""Estimated"",,"
"2005Q01,""Q1 2005"",372,""Ireland"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",372,""Ireland"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",376,""Israel"",01,""Imports"",,,,,100,,,"
"2005Q01,""Q1 2005"",376,""Israel"",02,""Exports"",,,,,100,,,"
"2005Q01,""Q1 2005"",380,""Italy"",01,""Imports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",380,""Italy"",02,""Exports"",,,,,100,,100,"
"2005Q01,""Q1 2005"",392,""Japan"",01,""Imports"",,,,,100,,100,"
